CAL_DATE,PUBLIC_HOLIDAY_DESC,REGION,IS_PUBLIC_HOLIDAY,IS_SCHOOL_HOLIDAY,SPCL_EVNT_DESC
2010-01-01,New Year's Day,WA,True,False,
2010-01-01,New Year's Day,ACT,True,False,
2010-01-01,New Year's Day,SA,True,False,
2010-01-01,New Year's Day,TAS,True,False,
2010-01-01,New Year's Day,VIC,True,False,
2010-01-01,New Year's Day,NT,True,False,
2010-01-01,New Year's Day,QLD,True,False,
2010-01-01,New Year's Day,NSW,True,False,
2010-01-26,Australia Day,WA,True,False,
2010-01-26,Australia Day,ACT,True,False,
2010-01-26,Australia Day,SA,True,False,
2010-01-26,Australia Day,TAS,True,False,
2010-01-26,Australia Day,VIC,True,False,
2010-01-26,Australia Day,NT,True,False,
2010-01-26,Australia Day,QLD,True,False,
2010-01-26,Australia Day,NSW,True,False,
2010-03-01,Labour Day,WA,True,False,
2010-03-08,Canberra Day,ACT,True,False,
2010-03-08,March Public Holiday,SA,True,False,
2010-03-08,Eight Hours Day,TAS,True,False,
2010-03-08,Labour Day,VIC,True,False,
2010-04-02,Good Friday,WA,True,False,
2010-04-02,Good Friday,ACT,True,False,
2010-04-02,Good Friday,SA,True,False,
2010-04-02,Good Friday,TAS,True,False,
2010-04-02,Good Friday,VIC,True,False,
2010-04-02,Good Friday,NT,True,False,
2010-04-02,Good Friday,QLD,True,False,
2010-04-02,Good Friday,NSW,True,False,
2010-04-03,Easter Eve,ACT,True,False,
2010-04-03,Easter Eve,NSW,True,False,
2010-04-03,Easter Eve,NT,True,False,
2010-04-03,Easter Eve,QLD,True,False,
2010-04-03,Easter Eve,SA,True,False,
2010-04-03,Easter Eve,VIC,True,False,
2010-04-04,Easter Sunday,ACT,True,False,
2010-04-04,Easter Sunday,NSW,True,False,
2010-04-04,Easter Sunday,VIC,True,False,
2010-04-05,Easter Monday,WA,True,False,
2010-04-05,Easter Monday,ACT,True,False,
2010-04-05,Easter Monday,SA,True,False,
2010-04-05,Easter Monday,TAS,True,False,
2010-04-05,Easter Monday,VIC,True,False,
2010-04-05,Easter Monday,NT,True,False,
2010-04-05,Easter Monday,QLD,True,False,
2010-04-05,Easter Monday,NSW,True,False,
2010-04-25,Anzac Day,WA,True,False,
2010-04-25,Anzac Day,ACT,True,False,
2010-04-25,Anzac Day,SA,True,False,
2010-04-25,Anzac Day,TAS,True,False,
2010-04-25,Anzac Day,VIC,True,False,
2010-04-25,Anzac Day,NT,True,False,
2010-04-25,Anzac Day,QLD,True,False,
2010-04-25,Anzac Day,NSW,True,False,
2010-05-03,May Day,NT,True,False,
2010-05-03,Labour Day,QLD,True,False,
2010-05-31,Reconciliation Day,ACT,True,False,
2010-06-07,Western Australia Day,WA,True,False,
2010-06-14,Queen's Birthday,ACT,True,False,
2010-06-14,Queen's Birthday,NSW,True,False,
2010-06-14,Queen's Birthday,NT,True,False,
2010-06-14,Queen's Birthday,SA,True,False,
2010-06-14,Queen's Birthday,TAS,True,False,
2010-06-14,Queen's Birthday,VIC,True,False,
2010-08-02,Picnic Day,NT,True,False,
2010-10-04,Labour Day,ACT,True,False,
2010-10-04,Labour Day,NSW,True,False,
2010-10-04,Labour Day,SA,True,False,
2010-12-25,Christmas Day,WA,True,False,
2010-12-25,Christmas Day,ACT,True,False,
2010-12-25,Christmas Day,SA,True,False,
2010-12-25,Christmas Day,TAS,True,False,
2010-12-25,Christmas Day,VIC,True,False,
2010-12-25,Christmas Day,NT,True,False,
2010-12-25,Christmas Day,QLD,True,False,
2010-12-25,Christmas Day,NSW,True,False,
2010-12-26,Boxing Day,WA,True,False,
2010-12-26,Boxing Day,ACT,True,False,
2010-12-26,Boxing Day,SA,True,False,
2010-12-26,Boxing Day,TAS,True,False,
2010-12-26,Boxing Day,VIC,True,False,
2010-12-26,Boxing Day,NT,True,False,
2010-12-26,Boxing Day,QLD,True,False,
2010-12-26,Boxing Day,NSW,True,False,
2011-01-01,New Year's Day,WA,True,False,
2011-01-01,New Year's Day,ACT,True,False,
2011-01-01,New Year's Day,SA,True,False,
2011-01-01,New Year's Day,TAS,True,False,
2011-01-01,New Year's Day,VIC,True,False,
2011-01-01,New Year's Day,NT,True,False,
2011-01-01,New Year's Day,QLD,True,False,
2011-01-01,New Year's Day,NSW,True,False,
2011-01-26,Australia Day,WA,True,False,
2011-01-26,Australia Day,ACT,True,False,
2011-01-26,Australia Day,SA,True,False,
2011-01-26,Australia Day,TAS,True,False,
2011-01-26,Australia Day,VIC,True,False,
2011-01-26,Australia Day,NT,True,False,
2011-01-26,Australia Day,QLD,True,False,
2011-01-26,Australia Day,NSW,True,False,
2011-03-07,Labour Day,WA,True,False,
2011-03-14,Canberra Day,ACT,True,False,
2011-03-14,March Public Holiday,SA,True,False,
2011-03-14,Eight Hours Day,TAS,True,False,
2011-03-14,Labour Day,VIC,True,False,
2011-04-22,Good Friday,WA,True,False,
2011-04-22,Good Friday,ACT,True,False,
2011-04-22,Good Friday,SA,True,False,
2011-04-22,Good Friday,TAS,True,False,
2011-04-22,Good Friday,VIC,True,False,
2011-04-22,Good Friday,NT,True,False,
2011-04-22,Good Friday,QLD,True,False,
2011-04-22,Good Friday,NSW,True,False,
2011-04-23,Easter Eve,ACT,True,False,
2011-04-23,Easter Eve,NSW,True,False,
2011-04-23,Easter Eve,NT,True,False,
2011-04-23,Easter Eve,QLD,True,False,
2011-04-23,Easter Eve,SA,True,False,
2011-04-23,Easter Eve,VIC,True,False,
2011-04-24,Easter Sunday,ACT,True,False,
2011-04-24,Easter Sunday,NSW,True,False,
2011-04-24,Easter Sunday,VIC,True,False,
2011-04-25,Anzac Day,WA,True,False,
2011-04-25,Anzac Day,ACT,True,False,
2011-04-25,Anzac Day,SA,True,False,
2011-04-25,Anzac Day,TAS,True,False,
2011-04-25,Anzac Day,VIC,True,False,
2011-04-25,Anzac Day,NT,True,False,
2011-04-25,Anzac Day,QLD,True,False,
2011-04-25,Anzac Day,NSW,True,False,
2011-04-25,Easter Monday,WA,True,False,
2011-04-25,Easter Monday,ACT,True,False,
2011-04-25,Easter Monday,SA,True,False,
2011-04-25,Easter Monday,TAS,True,False,
2011-04-25,Easter Monday,VIC,True,False,
2011-04-25,Easter Monday,NT,True,False,
2011-04-25,Easter Monday,QLD,True,False,
2011-04-25,Easter Monday,NSW,True,False,
2011-05-02,May Day,NT,True,False,
2011-05-02,Labour Day,QLD,True,False,
2011-05-30,Reconciliation Day,ACT,True,False,
2011-06-06,Western Australia Day,WA,True,False,
2011-06-13,Queen's Birthday,ACT,True,False,
2011-06-13,Queen's Birthday,NSW,True,False,
2011-06-13,Queen's Birthday,NT,True,False,
2011-06-13,Queen's Birthday,SA,True,False,
2011-06-13,Queen's Birthday,TAS,True,False,
2011-06-13,Queen's Birthday,VIC,True,False,
2011-08-01,Picnic Day,NT,True,False,
2011-10-03,Labour Day,ACT,True,False,
2011-10-03,Labour Day,NSW,True,False,
2011-10-03,Labour Day,SA,True,False,
2011-12-25,Christmas Day,WA,True,False,
2011-12-25,Christmas Day,ACT,True,False,
2011-12-25,Christmas Day,SA,True,False,
2011-12-25,Christmas Day,TAS,True,False,
2011-12-25,Christmas Day,VIC,True,False,
2011-12-25,Christmas Day,NT,True,False,
2011-12-25,Christmas Day,QLD,True,False,
2011-12-25,Christmas Day,NSW,True,False,
2011-12-26,Boxing Day,WA,True,False,
2011-12-26,Boxing Day,ACT,True,False,
2011-12-26,Boxing Day,SA,True,False,
2011-12-26,Boxing Day,TAS,True,False,
2011-12-26,Boxing Day,VIC,True,False,
2011-12-26,Boxing Day,NT,True,False,
2011-12-26,Boxing Day,QLD,True,False,
2011-12-26,Boxing Day,NSW,True,False,
2012-01-01,New Year's Day,WA,True,False,
2012-01-01,New Year's Day,ACT,True,False,
2012-01-01,New Year's Day,SA,True,False,
2012-01-01,New Year's Day,TAS,True,False,
2012-01-01,New Year's Day,VIC,True,False,
2012-01-01,New Year's Day,NT,True,False,
2012-01-01,New Year's Day,QLD,True,False,
2012-01-01,New Year's Day,NSW,True,False,
2012-01-26,Australia Day,WA,True,False,
2012-01-26,Australia Day,ACT,True,False,
2012-01-26,Australia Day,SA,True,False,
2012-01-26,Australia Day,TAS,True,False,
2012-01-26,Australia Day,VIC,True,False,
2012-01-26,Australia Day,NT,True,False,
2012-01-26,Australia Day,QLD,True,False,
2012-01-26,Australia Day,NSW,True,False,
2012-03-05,Labour Day,WA,True,False,
2012-03-12,Canberra Day,ACT,True,False,
2012-03-12,March Public Holiday,SA,True,False,
2012-03-12,Eight Hours Day,TAS,True,False,
2012-03-12,Labour Day,VIC,True,False,
2012-04-06,Good Friday,WA,True,False,
2012-04-06,Good Friday,ACT,True,False,
2012-04-06,Good Friday,SA,True,False,
2012-04-06,Good Friday,TAS,True,False,
2012-04-06,Good Friday,VIC,True,False,
2012-04-06,Good Friday,NT,True,False,
2012-04-06,Good Friday,QLD,True,False,
2012-04-06,Good Friday,NSW,True,False,
2012-04-07,Easter Eve,ACT,True,False,
2012-04-07,Easter Eve,NSW,True,False,
2012-04-07,Easter Eve,NT,True,False,
2012-04-07,Easter Eve,QLD,True,False,
2012-04-07,Easter Eve,SA,True,False,
2012-04-07,Easter Eve,VIC,True,False,
2012-04-08,Easter Sunday,ACT,True,False,
2012-04-08,Easter Sunday,NSW,True,False,
2012-04-08,Easter Sunday,VIC,True,False,
2012-04-09,Easter Monday,WA,True,False,
2012-04-09,Easter Monday,ACT,True,False,
2012-04-09,Easter Monday,SA,True,False,
2012-04-09,Easter Monday,TAS,True,False,
2012-04-09,Easter Monday,VIC,True,False,
2012-04-09,Easter Monday,NT,True,False,
2012-04-09,Easter Monday,QLD,True,False,
2012-04-09,Easter Monday,NSW,True,False,
2012-04-25,Anzac Day,WA,True,False,
2012-04-25,Anzac Day,ACT,True,False,
2012-04-25,Anzac Day,SA,True,False,
2012-04-25,Anzac Day,TAS,True,False,
2012-04-25,Anzac Day,VIC,True,False,
2012-04-25,Anzac Day,NT,True,False,
2012-04-25,Anzac Day,QLD,True,False,
2012-04-25,Anzac Day,NSW,True,False,
2012-05-07,May Day,NT,True,False,
2012-05-07,Labour Day,QLD,True,False,
2012-05-28,Reconciliation Day,ACT,True,False,
2012-06-04,Western Australia Day,WA,True,False,
2012-06-11,Queen's Birthday,ACT,True,False,
2012-06-11,Queen's Birthday,NSW,True,False,
2012-06-11,Queen's Birthday,NT,True,False,
2012-06-11,Queen's Birthday,SA,True,False,
2012-06-11,Queen's Birthday,TAS,True,False,
2012-06-11,Queen's Birthday,VIC,True,False,
2012-08-06,Picnic Day,NT,True,False,
2012-10-01,Labour Day,ACT,True,False,
2012-10-01,Labour Day,NSW,True,False,
2012-10-01,Labour Day,SA,True,False,
2012-12-25,Christmas Day,WA,True,False,
2012-12-25,Christmas Day,ACT,True,False,
2012-12-25,Christmas Day,SA,True,False,
2012-12-25,Christmas Day,TAS,True,False,
2012-12-25,Christmas Day,VIC,True,False,
2012-12-25,Christmas Day,NT,True,False,
2012-12-25,Christmas Day,QLD,True,False,
2012-12-25,Christmas Day,NSW,True,False,
2012-12-26,Boxing Day,WA,True,False,
2012-12-26,Boxing Day,ACT,True,False,
2012-12-26,Boxing Day,SA,True,False,
2012-12-26,Boxing Day,TAS,True,False,
2012-12-26,Boxing Day,VIC,True,False,
2012-12-26,Boxing Day,NT,True,False,
2012-12-26,Boxing Day,QLD,True,False,
2012-12-26,Boxing Day,NSW,True,False,
2013-01-01,New Year's Day,WA,True,False,
2013-01-01,New Year's Day,ACT,True,False,
2013-01-01,New Year's Day,SA,True,False,
2013-01-01,New Year's Day,TAS,True,False,
2013-01-01,New Year's Day,VIC,True,False,
2013-01-01,New Year's Day,NT,True,False,
2013-01-01,New Year's Day,QLD,True,False,
2013-01-01,New Year's Day,NSW,True,False,
2013-01-28,Australia Day,WA,True,False,
2013-01-28,Australia Day,ACT,True,False,
2013-01-28,Australia Day,SA,True,False,
2013-01-28,Australia Day,TAS,True,False,
2013-01-28,Australia Day,VIC,True,False,
2013-01-28,Australia Day,NT,True,False,
2013-01-28,Australia Day,QLD,True,False,
2013-01-28,Australia Day,NSW,True,False,
2013-03-04,Labour Day,WA,True,False,
2013-03-11,Labour Day,VIC,True,False,
2013-03-11,Eight Hours Day,TAS,True,False,
2013-03-11,Canberra Day,ACT,True,False,
2013-03-11,March Public Holiday,SA,True,False,
2013-03-29,Good Friday,WA,True,False,
2013-03-29,Good Friday,ACT,True,False,
2013-03-29,Good Friday,SA,True,False,
2013-03-29,Good Friday,TAS,True,False,
2013-03-29,Good Friday,VIC,True,False,
2013-03-29,Good Friday,NT,True,False,
2013-03-29,Good Friday,QLD,True,False,
2013-03-29,Good Friday,NSW,True,False,
2013-03-30,Easter Eve,ACT,True,False,
2013-03-30,Easter Eve,NSW,True,False,
2013-03-30,Easter Eve,NT,True,False,
2013-03-30,Easter Eve,QLD,True,False,
2013-03-30,Easter Eve,SA,True,False,
2013-03-30,Easter Eve,VIC,True,False,
2013-03-31,Easter Sunday,ACT,True,False,
2013-03-31,Easter Sunday,NSW,True,False,
2013-03-31,Easter Sunday,VIC,True,False,
2013-04-01,Easter Monday,WA,True,False,
2013-04-01,Easter Monday,ACT,True,False,
2013-04-01,Easter Monday,SA,True,False,
2013-04-01,Easter Monday,TAS,True,False,
2013-04-01,Easter Monday,VIC,True,False,
2013-04-01,Easter Monday,NT,True,False,
2013-04-01,Easter Monday,QLD,True,False,
2013-04-01,Easter Monday,NSW,True,False,
2013-04-25,Anzac Day,WA,True,False,
2013-04-25,Anzac Day,ACT,True,False,
2013-04-25,Anzac Day,SA,True,False,
2013-04-25,Anzac Day,TAS,True,False,
2013-04-25,Anzac Day,VIC,True,False,
2013-04-25,Anzac Day,NT,True,False,
2013-04-25,Anzac Day,QLD,True,False,
2013-04-25,Anzac Day,NSW,True,False,
2013-05-06,May Day,NT,True,False,
2013-05-06,Labour Day,QLD,True,False,
2013-05-27,Reconciliation Day,ACT,True,False,
2013-06-03,Western Australia Day,WA,True,False,
2013-06-10,Queen's Birthday,ACT,True,False,
2013-06-10,Queen's Birthday,NSW,True,False,
2013-06-10,Queen's Birthday,NT,True,False,
2013-06-10,Queen's Birthday,SA,True,False,
2013-06-10,Queen's Birthday,TAS,True,False,
2013-06-10,Queen's Birthday,VIC,True,False,
2013-08-05,Picnic Day,NT,True,False,
2013-10-07,Labour Day,ACT,True,False,
2013-10-07,Labour Day,NSW,True,False,
2013-10-07,Labour Day,SA,True,False,
2013-12-25,Christmas Day,WA,True,False,
2013-12-25,Christmas Day,ACT,True,False,
2013-12-25,Christmas Day,SA,True,False,
2013-12-25,Christmas Day,TAS,True,False,
2013-12-25,Christmas Day,VIC,True,False,
2013-12-25,Christmas Day,NT,True,False,
2013-12-25,Christmas Day,QLD,True,False,
2013-12-25,Christmas Day,NSW,True,False,
2013-12-26,Boxing Day,WA,True,False,
2013-12-26,Boxing Day,ACT,True,False,
2013-12-26,Boxing Day,SA,True,False,
2013-12-26,Boxing Day,TAS,True,False,
2013-12-26,Boxing Day,VIC,True,False,
2013-12-26,Boxing Day,NT,True,False,
2013-12-26,Boxing Day,QLD,True,False,
2013-12-26,Boxing Day,NSW,True,False,
2014-01-01,New Year's Day,WA,True,False,
2014-01-01,New Year's Day,ACT,True,False,
2014-01-01,New Year's Day,SA,True,False,
2014-01-01,New Year's Day,TAS,True,False,
2014-01-01,New Year's Day,VIC,True,False,
2014-01-01,New Year's Day,NT,True,False,
2014-01-01,New Year's Day,QLD,True,False,
2014-01-01,New Year's Day,NSW,True,False,
2014-01-27,Australia Day,WA,True,False,
2014-01-27,Australia Day,ACT,True,False,
2014-01-27,Australia Day,SA,True,False,
2014-01-27,Australia Day,TAS,True,False,
2014-01-27,Australia Day,VIC,True,False,
2014-01-27,Australia Day,NT,True,False,
2014-01-27,Australia Day,QLD,True,False,
2014-01-27,Australia Day,NSW,True,False,
2014-03-03,Labour Day,WA,True,False,
2014-03-10,Labour Day,VIC,True,False,
2014-03-10,Eight Hours Day,TAS,True,False,
2014-03-10,March Public Holiday,SA,True,False,
2014-03-10,Canberra Day,ACT,True,False,
2014-04-18,Good Friday,WA,True,False,
2014-04-18,Good Friday,ACT,True,False,
2014-04-18,Good Friday,SA,True,False,
2014-04-18,Good Friday,TAS,True,False,
2014-04-18,Good Friday,VIC,True,False,
2014-04-18,Good Friday,NT,True,False,
2014-04-18,Good Friday,QLD,True,False,
2014-04-18,Good Friday,NSW,True,False,
2014-04-19,Easter Eve,ACT,True,False,
2014-04-19,Easter Eve,NSW,True,False,
2014-04-19,Easter Eve,NT,True,False,
2014-04-19,Easter Eve,QLD,True,False,
2014-04-19,Easter Eve,SA,True,False,
2014-04-19,Easter Eve,VIC,True,False,
2014-04-20,Easter Sunday,ACT,True,False,
2014-04-20,Easter Sunday,NSW,True,False,
2014-04-20,Easter Sunday,VIC,True,False,
2014-04-21,Easter Monday,WA,True,False,
2014-04-21,Easter Monday,ACT,True,False,
2014-04-21,Easter Monday,SA,True,False,
2014-04-21,Easter Monday,TAS,True,False,
2014-04-21,Easter Monday,VIC,True,False,
2014-04-21,Easter Monday,NT,True,False,
2014-04-21,Easter Monday,QLD,True,False,
2014-04-21,Easter Monday,NSW,True,False,
2014-04-25,Anzac Day,WA,True,False,
2014-04-25,Anzac Day,ACT,True,False,
2014-04-25,Anzac Day,SA,True,False,
2014-04-25,Anzac Day,TAS,True,False,
2014-04-25,Anzac Day,VIC,True,False,
2014-04-25,Anzac Day,NT,True,False,
2014-04-25,Anzac Day,QLD,True,False,
2014-04-25,Anzac Day,NSW,True,False,
2014-05-05,May Day,NT,True,False,
2014-05-05,Labour Day,QLD,True,False,
2014-06-02,Western Australia Day,WA,True,False,
2014-06-02,Reconciliation Day,ACT,True,False,
2014-06-09,Queen's Birthday,ACT,True,False,
2014-06-09,Queen's Birthday,NSW,True,False,
2014-06-09,Queen's Birthday,NT,True,False,
2014-06-09,Queen's Birthday,SA,True,False,
2014-06-09,Queen's Birthday,TAS,True,False,
2014-06-09,Queen's Birthday,VIC,True,False,
2014-08-04,Picnic Day,NT,True,False,
2014-10-06,Labour Day,ACT,True,False,
2014-10-06,Labour Day,NSW,True,False,
2014-10-06,Labour Day,SA,True,False,
2014-12-25,Christmas Day,WA,True,False,
2014-12-25,Christmas Day,ACT,True,False,
2014-12-25,Christmas Day,SA,True,False,
2014-12-25,Christmas Day,TAS,True,False,
2014-12-25,Christmas Day,VIC,True,False,
2014-12-25,Christmas Day,NT,True,False,
2014-12-25,Christmas Day,QLD,True,False,
2014-12-25,Christmas Day,NSW,True,False,
2014-12-26,Boxing Day,WA,True,False,
2014-12-26,Boxing Day,ACT,True,False,
2014-12-26,Boxing Day,SA,True,False,
2014-12-26,Boxing Day,TAS,True,False,
2014-12-26,Boxing Day,VIC,True,False,
2014-12-26,Boxing Day,NT,True,False,
2014-12-26,Boxing Day,QLD,True,False,
2014-12-26,Boxing Day,NSW,True,False,
2015-01-01,New Year's Day,WA,True,False,
2015-01-01,New Year's Day,ACT,True,False,
2015-01-01,New Year's Day,SA,True,False,
2015-01-01,New Year's Day,TAS,True,False,
2015-01-01,New Year's Day,VIC,True,False,
2015-01-01,New Year's Day,NT,True,False,
2015-01-01,New Year's Day,QLD,True,False,
2015-01-01,New Year's Day,NSW,True,False,
2015-01-26,Australia Day,WA,True,False,
2015-01-26,Australia Day,ACT,True,False,
2015-01-26,Australia Day,SA,True,False,
2015-01-26,Australia Day,TAS,True,False,
2015-01-26,Australia Day,VIC,True,False,
2015-01-26,Australia Day,NT,True,False,
2015-01-26,Australia Day,QLD,True,False,
2015-01-26,Australia Day,NSW,True,False,
2015-03-02,Labour Day,WA,True,False,
2015-03-09,Eight Hours Day,TAS,True,False,
2015-03-09,Labour Day,VIC,True,False,
2015-03-09,Canberra Day,ACT,True,False,
2015-03-09,March Public Holiday,SA,True,False,
2015-04-03,Good Friday,WA,True,False,
2015-04-03,Good Friday,ACT,True,False,
2015-04-03,Good Friday,SA,True,False,
2015-04-03,Good Friday,TAS,True,False,
2015-04-03,Good Friday,VIC,True,False,
2015-04-03,Good Friday,NT,True,False,
2015-04-03,Good Friday,QLD,True,False,
2015-04-03,Good Friday,NSW,True,False,
2015-04-04,Easter Eve,ACT,True,False,
2015-04-04,Easter Eve,NSW,True,False,
2015-04-04,Easter Eve,NT,True,False,
2015-04-04,Easter Eve,QLD,True,False,
2015-04-04,Easter Eve,SA,True,False,
2015-04-04,Easter Eve,VIC,True,False,
2015-04-05,Easter Sunday,ACT,True,False,
2015-04-05,Easter Sunday,NSW,True,False,
2015-04-05,Easter Sunday,VIC,True,False,
2015-04-06,Easter Monday,WA,True,False,
2015-04-06,Easter Monday,ACT,True,False,
2015-04-06,Easter Monday,SA,True,False,
2015-04-06,Easter Monday,TAS,True,False,
2015-04-06,Easter Monday,VIC,True,False,
2015-04-06,Easter Monday,NT,True,False,
2015-04-06,Easter Monday,QLD,True,False,
2015-04-06,Easter Monday,NSW,True,False,
2015-04-25,Anzac Day,WA,True,False,
2015-04-25,Anzac Day,ACT,True,False,
2015-04-25,Anzac Day,SA,True,False,
2015-04-25,Anzac Day,TAS,True,False,
2015-04-25,Anzac Day,VIC,True,False,
2015-04-25,Anzac Day,NT,True,False,
2015-04-25,Anzac Day,QLD,True,False,
2015-04-25,Anzac Day,NSW,True,False,
2015-05-04,May Day,NT,True,False,
2015-05-04,Labour Day,QLD,True,False,
2015-06-01,Reconciliation Day,ACT,True,False,
2015-06-01,Western Australia Day,WA,True,False,
2015-06-08,Queen's Birthday,ACT,True,False,
2015-06-08,Queen's Birthday,NSW,True,False,
2015-06-08,Queen's Birthday,NT,True,False,
2015-06-08,Queen's Birthday,SA,True,False,
2015-06-08,Queen's Birthday,TAS,True,False,
2015-06-08,Queen's Birthday,VIC,True,False,
2015-08-03,Picnic Day,NT,True,False,
2015-10-05,Labour Day,ACT,True,False,
2015-10-05,Labour Day,NSW,True,False,
2015-10-05,Labour Day,SA,True,False,
2015-12-25,Christmas Day,WA,True,False,
2015-12-25,Christmas Day,ACT,True,False,
2015-12-25,Christmas Day,SA,True,False,
2015-12-25,Christmas Day,TAS,True,False,
2015-12-25,Christmas Day,VIC,True,False,
2015-12-25,Christmas Day,NT,True,False,
2015-12-25,Christmas Day,QLD,True,False,
2015-12-25,Christmas Day,NSW,True,False,
2015-12-26,Boxing Day,WA,True,False,
2015-12-26,Boxing Day,ACT,True,False,
2015-12-26,Boxing Day,SA,True,False,
2015-12-26,Boxing Day,TAS,True,False,
2015-12-26,Boxing Day,VIC,True,False,
2015-12-26,Boxing Day,NT,True,False,
2015-12-26,Boxing Day,QLD,True,False,
2015-12-26,Boxing Day,NSW,True,False,
2016-01-01,New Year's Day,WA,True,False,
2016-01-01,New Year's Day,ACT,True,False,
2016-01-01,New Year's Day,SA,True,False,
2016-01-01,New Year's Day,TAS,True,False,
2016-01-01,New Year's Day,VIC,True,False,
2016-01-01,New Year's Day,NT,True,False,
2016-01-01,New Year's Day,QLD,True,False,
2016-01-01,New Year's Day,NSW,True,False,
2016-01-26,Australia Day,WA,True,False,
2016-01-26,Australia Day,ACT,True,False,
2016-01-26,Australia Day,SA,True,False,
2016-01-26,Australia Day,TAS,True,False,
2016-01-26,Australia Day,VIC,True,False,
2016-01-26,Australia Day,NT,True,False,
2016-01-26,Australia Day,QLD,True,False,
2016-01-26,Australia Day,NSW,True,False,
2016-03-07,Labour Day,WA,True,False,
2016-03-14,Canberra Day,ACT,True,False,
2016-03-14,March Public Holiday,SA,True,False,
2016-03-14,Eight Hours Day,TAS,True,False,
2016-03-14,Labour Day,VIC,True,False,
2016-03-25,Good Friday,WA,True,False,
2016-03-25,Good Friday,ACT,True,False,
2016-03-25,Good Friday,SA,True,False,
2016-03-25,Good Friday,TAS,True,False,
2016-03-25,Good Friday,VIC,True,False,
2016-03-25,Good Friday,NT,True,False,
2016-03-25,Good Friday,QLD,True,False,
2016-03-25,Good Friday,NSW,True,False,
2016-03-26,Easter Eve,ACT,True,False,
2016-03-26,Easter Eve,NSW,True,False,
2016-03-26,Easter Eve,NT,True,False,
2016-03-26,Easter Eve,QLD,True,False,
2016-03-26,Easter Eve,SA,True,False,
2016-03-26,Easter Eve,VIC,True,False,
2016-03-27,Easter Sunday,ACT,True,False,
2016-03-27,Easter Sunday,NSW,True,False,
2016-03-27,Easter Sunday,VIC,True,False,
2016-03-28,Easter Monday,WA,True,False,
2016-03-28,Easter Monday,ACT,True,False,
2016-03-28,Easter Monday,SA,True,False,
2016-03-28,Easter Monday,TAS,True,False,
2016-03-28,Easter Monday,VIC,True,False,
2016-03-28,Easter Monday,NT,True,False,
2016-03-28,Easter Monday,QLD,True,False,
2016-03-28,Easter Monday,NSW,True,False,
2016-04-25,Anzac Day,WA,True,False,
2016-04-25,Anzac Day,ACT,True,False,
2016-04-25,Anzac Day,SA,True,False,
2016-04-25,Anzac Day,TAS,True,False,
2016-04-25,Anzac Day,VIC,True,False,
2016-04-25,Anzac Day,NT,True,False,
2016-04-25,Anzac Day,QLD,True,False,
2016-04-25,Anzac Day,NSW,True,False,
2016-05-02,May Day,NT,True,False,
2016-05-02,Labour Day,QLD,True,False,
2016-05-30,Reconciliation Day,ACT,True,False,
2016-06-06,Western Australia Day,WA,True,False,
2016-06-13,Queen's Birthday,ACT,True,False,
2016-06-13,Queen's Birthday,NSW,True,False,
2016-06-13,Queen's Birthday,NT,True,False,
2016-06-13,Queen's Birthday,SA,True,False,
2016-06-13,Queen's Birthday,TAS,True,False,
2016-06-13,Queen's Birthday,VIC,True,False,
2016-08-01,Picnic Day,NT,True,False,
2016-10-03,Labour Day,ACT,True,False,
2016-10-03,Labour Day,NSW,True,False,
2016-10-03,Labour Day,SA,True,False,
2016-12-25,Christmas Day,WA,True,False,
2016-12-25,Christmas Day,ACT,True,False,
2016-12-25,Christmas Day,SA,True,False,
2016-12-25,Christmas Day,TAS,True,False,
2016-12-25,Christmas Day,VIC,True,False,
2016-12-25,Christmas Day,NT,True,False,
2016-12-25,Christmas Day,QLD,True,False,
2016-12-25,Christmas Day,NSW,True,False,
2016-12-26,Boxing Day,WA,True,False,
2016-12-26,Boxing Day,ACT,True,False,
2016-12-26,Boxing Day,SA,True,False,
2016-12-26,Boxing Day,TAS,True,False,
2016-12-26,Boxing Day,VIC,True,False,
2016-12-26,Boxing Day,NT,True,False,
2016-12-26,Boxing Day,QLD,True,False,
2016-12-26,Boxing Day,NSW,True,False,
2017-01-01,New Year's Day,WA,True,False,
2017-01-01,New Year's Day,ACT,True,False,
2017-01-01,New Year's Day,SA,True,False,
2017-01-01,New Year's Day,TAS,True,False,
2017-01-01,New Year's Day,VIC,True,False,
2017-01-01,New Year's Day,NT,True,False,
2017-01-01,New Year's Day,QLD,True,False,
2017-01-01,New Year's Day,NSW,True,False,
2017-01-26,Australia Day,WA,True,False,
2017-01-26,Australia Day,ACT,True,False,
2017-01-26,Australia Day,SA,True,False,
2017-01-26,Australia Day,TAS,True,False,
2017-01-26,Australia Day,VIC,True,False,
2017-01-26,Australia Day,NT,True,False,
2017-01-26,Australia Day,QLD,True,False,
2017-01-26,Australia Day,NSW,True,False,
2017-03-06,Labour Day,WA,True,False,
2017-03-13,Canberra Day,ACT,True,False,
2017-03-13,March Public Holiday,SA,True,False,
2017-03-13,Eight Hours Day,TAS,True,False,
2017-03-13,Labour Day,VIC,True,False,
2017-04-14,Good Friday,WA,True,False,
2017-04-14,Good Friday,ACT,True,False,
2017-04-14,Good Friday,SA,True,False,
2017-04-14,Good Friday,TAS,True,False,
2017-04-14,Good Friday,VIC,True,False,
2017-04-14,Good Friday,NT,True,False,
2017-04-14,Good Friday,QLD,True,False,
